SegmentIndex,ECG_R_Peak_1Based,PPG_Systolic_Peak_1Based
303,12213,12071
303,12478,12335
303,12742,12602
303,13004,12862
303,13268,13126
303,13534,13391
303,13797,13657
303,14061,13920
303,14328,14183
303,14594,14452
303,14856,14713
303,15118,14977
303,,15241
304,23,146
304,292,414
304,559,680
304,824,946
304,1092,1211
304,1362,1484
304,1630,1752
304,1895,2017
304,2160,2281
304,2427,2544
304,2693,2814
304,2955,3074
304,3218,3340
304,3483,3602
304,3747,3865
304,4008,4128
304,4268,4389
304,4532,4651
304,4795,4913
304,5060,5178
304,5321,5443
304,5588,5711
304,5855,5977
304,6123,6245
304,6390,6514
304,6659,6780
304,6933,7055
304,7211,7332
304,7482,7605
304,7752,7874
304,8028,8149
304,8302,8425
304,8573,8691
304,8841,8959
304,9113,9238
304,9385,9506
304,9653,9773
304,9920,10038
304,10193,10316
304,10466,10587
304,10739,10860
304,11010,11130
304,11290,11413
304,11566,11687
304,11840,11959
304,12115,12230
304,12379,12493
304,12634,12742
304,12890,13005
304,13149,13248
304,13409,13504
304,13665,13762
304,13917,14017
304,14172,14271
304,14427,14522
304,14684,14785
304,14937,15045
304,15194,15302
305,92,1.84467e+19
305,352,207
305,613,459
305,879,725
305,1148,990
305,1417,1265
305,1685,1532
305,1957,1800
305,2230,2077
305,2502,2346
305,2774,2622
305,3046,2895
305,3317,3168
305,3587,3437
305,3856,3708
305,4126,3977
305,4398,4249
305,4668,4516
305,4940,4789
305,5210,5060
305,5481,5330
305,5750,5600
305,6016,5871
305,6282,6135
305,6549,6399
305,6814,6665
305,7077,6931
305,7337,7194
305,7602,7455
305,7864,7722
305,8126,7981
305,8388,8245
305,8652,8507
305,8920,8770
305,9186,9037
305,9452,9304
305,9722,9572
305,9992,9842
305,10260,10112
305,10534,10381
305,10809,10657
305,11080,10932
305,11353,11201
305,11626,11476
305,11892,11747
305,12155,12010
305,12417,12270
305,12674,12531
305,12932,12780
305,13189,13133
305,13439,13284
305,13692,13531
305,13943,13790
305,14191,14029
305,14384,14292
305,14676,14534
305,14815,14769
305,14913,15010
305,,15253
306,27,123
306,261,357
306,493,585
306,724,816
306,961,1053
306,1203,1302
306,1448,1542
306,1699,1791
306,1952,2046
306,2209,2303
306,2471,2572
306,2735,2834
306,2999,3098
306,3267,3371
306,3539,3641
306,3809,3906
306,4078,4181
306,4350,4460
306,4619,4726
306,4885,4992
306,5154,5264
306,5425,5537
306,5691,5803
306,5959,6071
306,6227,6341
306,6495,6603
306,6765,6879
306,7037,7146
306,7306,7419
306,7573,7691
306,7842,7956
306,8109,8221
306,8375,8491
306,8646,8760
306,8916,9035
306,9185,9296
306,9449,9564
306,9716,9834
306,9985,10106
306,10254,10374
306,10519,10639
306,10787,10909
306,11055,11178
306,11321,11441
306,11585,11701
306,11851,11972
306,12118,12239
306,12380,12496
306,12641,12763
306,12904,13022
306,13168,13282
306,13431,13549
306,13696,13812
306,13963,14076
306,14228,14339
306,14496,14609
306,14763,14878
306,15030,15142
306,15295,
307,199,43
307,465,307
307,725,573
307,981,838
307,1239,1094
307,1497,1353
307,1757,1612
307,2015,1863
307,2280,2122
307,2545,2390
307,2809,2654
307,3074,2914
307,3344,3178
307,3615,3453
307,3885,3724
307,4155,3992
307,4428,4259
307,4702,4537
307,4972,4812
307,5243,5078
307,5508,5349
307,5772,5616
307,6033,5879
307,6292,6140
307,6554,6398
307,6819,6661
307,7081,6926
307,7341,7191
307,7602,7447
307,7864,7711
307,8128,7971
307,8391,8237
307,8653,8497
307,8918,8763
307,9186,9027
307,9455,9298
307,9723,9563
307,9991,9830
307,10262,10102
307,10533,10367
307,10801,10642
307,11071,10903
307,11343,11178
307,11615,11447
307,11884,11717
307,12153,11989
307,12422,12260
307,12691,12533
307,12959,12802
307,13224,13068
307,13490,13333
307,13755,13599
307,14015,13864
307,14277,14123
307,14540,14387
307,14803,14653
307,15068,14917
307,15331,15176
308,239,79
308,503,349
308,766,615
308,1028,877
308,1293,1136
308,1561,1402
308,1827,1670
308,2093,1933
308,2358,2197
308,2627,2465
308,2894,2737
308,3158,3001
308,3424,3261
308,3692,3526
308,3958,3797
308,4220,4064
308,4483,4324
308,4747,4586
308,5012,4855
308,5272,5120
308,5535,5376
308,5796,5640
308,6058,5898
308,6319,6166
308,6578,6425
308,6842,6686
308,7108,6950
308,7372,7219
308,7635,7481
308,7902,7739
308,8168,8012
308,8434,8274
308,8697,8539
308,8962,8804
308,9228,9068
308,9491,9337
308,9751,9599
308,10013,9859
308,10275,10117
308,10539,10382
308,10802,10647
308,11062,10905
308,11325,11162
308,11586,11422
308,11844,11680
308,12099,11938
308,12354,12191
308,12609,12444
308,12862,12697
308,13116,12953
308,13372,13204
308,13626,13459
308,13879,13712
308,14131,13966
308,14383,14217
308,14634,14471
308,14888,14721
308,15136,14981
308,,15229
309,24,116
309,268,362
309,510,602
309,758,850
309,1011,1106
309,1267,1361
309,1529,1624
309,1797,1894
309,2065,2163
309,2333,2432
309,2603,2703
309,2874,2973
309,3145,3247
309,3412,3513
309,3680,3781
309,3947,4046
309,4213,4313
309,4478,4582
309,4742,4846
309,5006,5109
309,5268,5374
309,5529,5629
309,5787,5891
309,6045,6152
309,6304,6408
309,6566,6669
309,6828,6929
309,7088,7191
309,7353,7452
309,7619,7719
309,7883,7985
309,8144,8246
309,8406,8508
309,8669,8776
309,8928,9034
309,9184,9291
309,9442,9549
309,9703,9808
309,9961,10066
309,10215,10322
309,10473,10580
309,10734,10836
309,10992,11099
309,11253,11362
309,11508,11612
309,11761,11859
309,12010,12104
309,12251,12347
309,12491,12583
309,12730,12817
309,12964,13051
309,13197,13284
309,13434,13522
309,13670,13762
309,13909,13995
309,14154,14243
309,14401,14490
309,14647,14739
309,14899,14995
309,15156,15247
310,54,147
310,312,406
310,574,676
310,840,933
310,1106,1201
310,1370,1467
310,1639,1733
310,1905,2002
310,2170,2269
310,2434,2536
310,2698,2801
310,2964,3071
310,3229,3337
310,3491,3592
310,3753,3856
310,4013,4124
310,4273,4382
310,4533,4642
310,4792,4897
310,5055,5163
310,5317,5424
310,5577,5685
310,5837,5943
310,6101,6211
310,6366,6472
310,6627,6732
310,6888,6993
310,7150,7259
310,7410,7508
310,7669,7772
310,7932,8039
310,8195,8298
310,8458,8560
310,8720,8823
310,8988,9091
310,9256,9364
310,9523,9627
310,9785,9893
310,10050,10159
310,10313,10422
310,10570,10683
310,10832,10947
310,11102,11221
310,11361,11472
310,11616,11727
310,11865,11967
310,12112,12214
310,12356,12458
310,12596,12801
310,12833,12941
310,13070,13165
310,13303,13402
310,13538,13635
310,13783,13877
310,14031,14120
310,14110,14387
310,14219,14613
310,14280,14869
310,14393,15112
310,14525,15353
310,14771,
310,15015,
310,15256,
311,137,1.84467e+19
311,379,236
311,620,476
311,857,717
311,1097,956
311,1335,1193
311,1575,1427
311,1819,1670
311,2066,1917
311,2314,2159
311,2563,2411
311,2809,2660
311,3055,2907
311,3297,3149
311,3535,3393
311,3778,3629
311,4027,3869
311,4279,4124
311,4534,4378
311,4789,4639
311,5050,4893
311,5310,5155
311,5570,5417
311,5829,5675
311,6091,5938
311,6350,6203
311,6610,6459
311,6872,6720
311,7132,6983
311,7389,7241
311,7650,7499
311,7910,7765
311,8169,8020
311,8425,8278
311,8684,8535
311,8946,8793
311,9208,9060
311,9466,9317
311,9726,9579
311,9985,9839
311,10241,10091
311,10496,10348
311,10753,10603
311,11012,10861
311,11269,11126
311,11524,11378
311,11780,11634
311,12038,11890
311,12294,12147
311,12548,12403
311,12806,12659
311,13064,12917
311,13322,13175
311,13580,13433
311,13840,13694
311,14101,13953
311,14360,14213
311,14619,14468
311,14880,14729
311,15141,14994
311,,15250
312,43,152
312,304,413
312,561,672
312,818,931
312,1077,1186
312,1330,1442
312,1581,1696
312,1827,1937
312,2072,2178
312,2312,2419
312,2552,2649
312,2791,2889
312,3031,3128
312,3266,3362
312,3501,3598
312,3740,3838
312,3984,4088
312,4232,4328
312,4476,4574
312,4719,4819
312,4960,5064
312,5203,5304
312,5450,5543
312,5698,5793
312,5950,6049
312,6202,6293
312,6448,6539
312,6691,6786
312,6931,7030
312,7173,7268
312,7411,7510
312,7649,7741
312,7886,7981
312,8129,8220
312,8373,8469
312,8615,8721
312,8854,8951
312,9090,9184
312,9325,9423
312,9563,9660
312,9806,9908
312,10054,10157
312,10308,10409
312,10565,10669
312,10822,10922
312,11082,11188
312,11346,11451
312,11610,11713
312,11871,11974
312,12135,12241
312,12399,12503
312,12660,12763
312,12921,13027
312,13185,13294
312,13451,13559
312,13618,14069
312,13972,14341
312,14231,14594
312,14488,14849
312,14745,15103
312,14997,15358
312,15250,
313,145,1.84467e+19
313,401,258
313,659,511
313,914,770
313,1175,1020
313,1436,1285
313,1695,1545
313,1953,1807
313,2213,2065
313,2475,2325
313,2737,2584
313,2997,2846
313,3258,3109
313,3523,3369
313,3784,3631
313,4047,3894
313,4311,4157
313,4577,4420
313,4838,4682
313,5102,4944
313,5377,5212
313,5644,5488
313,5906,5757
313,6161,6021
313,6415,6270
313,6660,6519
313,6900,6761
313,7136,7010
313,7371,7235
313,7610,7480
313,7854,7706
313,8101,7944
313,8346,8197
313,8594,8438
313,8847,8691
313,9104,8945
313,9358,9212
313,9613,9464
313,9873,9722
313,10135,9980
313,10394,10241
313,10656,10496
313,10921,10761
313,11185,11026
313,11445,11286
313,11710,11545
313,11977,11812
313,12242,12076
313,12506,12344
313,12774,12610
313,13041,12877
313,13307,13144
313,13579,13412
313,13851,13682
313,14123,13956
313,14390,14226
313,14659,14496
313,14929,14769
313,15195,15038
313,,15297
314,100,1.84467e+19
314,365,206
314,634,472
314,901,736
314,1166,1006
314,1427,1273
314,1694,1533
314,1953,1802
314,2215,2060
314,2479,2322
314,2743,2590
314,3000,2852
314,3259,3110
314,3527,3367
314,3787,3637
314,4044,3900
314,4304,4155
314,4577,4417
314,4834,4692
314,5083,4949
314,5329,5188
314,5569,5453
314,5807,5670
314,6044,5901
314,6278,6146
314,6517,6380
314,6761,6611
314,7005,6856
314,7245,7096
314,7487,7339
314,7734,7579
314,7981,7831
314,8231,8077
314,8484,8331
314,8742,8590
314,8908,8840
314,9252,9345
314,9507,9609
314,9756,9859
314,10001,10099
314,10243,10341
314,10482,10586
314,10716,10812
314,10948,11044
314,11186,11277
314,11430,11523
314,11674,11768
314,11923,12017
314,12173,12271
314,12426,12521
314,12682,12782
314,12940,13038
314,13197,13297
314,13453,13553
314,13713,13816
314,13973,14080
314,14233,14336
314,14494,14598
314,14752,14857
314,15010,15120
314,15266,15359
315,159,14
315,416,267
315,673,526
315,927,781
315,1180,1032
315,1434,1286
315,1693,1539
315,1951,1801
315,2206,2058
315,2461,2312
315,2718,2568
315,2989,2827
315,3247,3100
315,3504,3366
315,3765,3620
315,4021,3873
315,4274,4134
315,4529,4385
315,4784,4640
315,5035,4897
315,5286,5150
315,5536,5398
315,5789,5650
315,6042,5906
315,6292,6155
315,6546,6402
315,6801,6659
315,7057,6907
315,7310,7164
315,7565,7415
315,7822,7672
315,8081,7936
315,8338,8191
315,8596,8446
315,8855,8706
315,9113,8965
315,9370,9221
315,9625,9471
315,9883,9732
315,10143,9995
315,10403,10248
315,10661,10507
315,10922,10768
315,11185,11026
315,11446,11289
315,11707,11549
315,11973,11815
315,12242,12083
315,12507,12345
315,12771,12610
315,13039,12873
315,13311,13147
315,13584,13422
315,13851,13693
315,14118,13960
315,14389,14229
315,14659,14501
315,14922,14769
315,15186,15035
315,,15298
316,95,1.84467e+19
316,356,206
316,617,471
316,870,733
316,1123,983
316,1369,1234
316,1610,1472
316,1848,1706
316,2086,1950
316,2329,2185
316,2574,2430
316,2816,2670
316,3060,2913
316,3305,3160
316,3556,3399
316,3807,3652
316,4058,3912
316,4317,4163
316,4580,4418
316,4839,4686
316,5099,4939
316,5360,5207
316,5623,5462
316,5883,5727
316,6141,5979
316,6404,6236
316,6666,6503
316,6926,6759
316,7186,7022
316,7447,7291
316,7708,7555
316,7968,7809
316,8226,8072
316,8486,8337
316,8747,8591
316,9010,8853
316,9269,9116
316,9528,9375
316,9786,9633
316,10043,9894
316,10294,10153
316,10546,10397
316,10793,10648
316,11040,10889
316,11288,11133
316,11536,11377
316,11785,11626
316,12033,11884
316,12280,12135
316,12523,12371
316,12764,12628
316,13002,12873
316,13239,13108
316,13481,13338
316,13729,13579
316,13978,13825
316,14232,14072
316,14488,14329
316,14745,14589
316,15004,14840
316,15264,15105
316,,15359
317,168,3
317,433,268
317,698,532
317,959,804
317,1223,1066
317,1487,1331
317,1749,1592
317,2008,1854
317,2268,2117
317,2534,2376
317,2796,2642
317,3059,2905
317,3316,3164
317,3574,3422
317,3834,3686
317,4091,3946
317,4343,4204
317,4597,4450
317,4857,4704
317,5109,4969
317,5356,5221
317,5596,5471
317,5837,5712
317,6073,5950
317,6307,6180
317,6538,6412
317,6770,6638
317,7003,6872
317,7243,7108
317,7483,7340
317,7725,7578
317,7969,7822
317,8212,8069
317,8459,8317
317,8706,8563
317,8957,8813
317,9207,9061
317,9459,9311
317,9713,9563
317,9967,9816
317,10224,10073
317,10479,10325
317,10737,10579
317,10996,10839
317,11257,11098
317,11513,11361
317,11770,11618
317,12030,11875
317,12290,12134
317,12550,12392
317,12809,12658
317,13071,12912
317,13336,13180
317,13598,13444
317,13860,13706
317,14123,13967
317,14387,14224
317,14651,14493
317,14911,14756
317,15172,15016
317,,15284
318,77,1.84467e+19
318,339,184
318,598,447
318,857,710
318,1121,963
318,1385,1227
318,1645,1488
318,1903,1754
318,2167,2009
318,2432,2281
318,2692,2541
318,2955,2800
318,3214,3068
318,3471,3327
318,3720,3581
318,3964,3833
318,4205,4073
318,4442,4315
318,4676,4545
318,4915,4773
318,5153,5013
318,5391,5250
318,5638,5492
318,5887,5739
318,6136,5985
318,6386,6237
318,6644,6492
318,6905,6751
318,7165,7012
318,7427,7274
318,7693,7529
318,7960,7795
318,8226,8061
318,8490,8322
318,8753,8593
318,9021,8857
318,9287,9121
318,9550,9390
318,9814,9653
318,10081,9916
318,10344,10184
318,10606,10448
318,10875,10713
318,11143,10976
318,11413,11252
318,11681,11516
318,11949,11784
318,12220,12061
318,12487,12331
318,12750,12594
318,13015,12860
318,13281,13124
318,13546,13398
318,13807,13653
318,14069,13918
318,14333,14178
318,14596,14451
318,14856,14707
318,15116,14968
318,,15227
319,19,132
319,281,389
319,539,648
319,800,910
319,1063,1178
319,1321,1436
319,1575,1692
319,1831,1939
319,2086,2198
319,2333,2424
319,2577,2685
319,2818,2925
319,3057,3162
319,3292,3396
319,3529,3621
319,3768,3863
319,4006,4101
319,4248,4347
319,4495,4592
319,4747,4846
319,4999,5109
319,5255,5357
319,5515,5624
319,5778,5881
319,6038,6143
319,6300,6403
319,6563,6665
319,6828,6924
319,7090,7191
319,7356,7457
319,7622,7723
319,7889,7987
319,8154,8253
319,8418,8525
319,8685,8788
319,8954,9062
319,9220,9324
319,9485,9592
319,9755,9863
319,10021,10125
319,10287,10397
319,10552,10656
319,10820,10925
319,11091,11201
319,11362,11468
319,11628,11734
319,11894,11999
319,12162,12270
319,12426,12530
319,12686,12793
319,12947,13055
319,13211,13321
319,13471,13580
319,13727,13833
319,13986,14175
319,14246,14355
319,14501,14616
319,14748,14861
319,14992,15120
319,15232,15338
320,109,1.84467e+19
320,349,207
320,587,448
320,825,690
320,1067,925
320,1308,1162
320,1549,1409
320,1789,1646
320,2025,1884
320,2258,2127
320,2492,2360
320,2724,2592
320,2961,2826
320,3201,3063
320,3448,3305
320,3700,3550
320,3954,3805
320,4211,4054
320,4475,4315
320,4738,4567
320,5002,4835
320,5268,5095
320,5535,5368
320,5800,5636
320,6067,5902
320,6336,6177
320,6602,6440
320,6866,6710
320,7130,6973
320,7392,7237
320,7656,7497
320,7916,7759
320,8176,8024
320,8435,8282
320,8695,8540
320,8951,8803
320,9212,9060
320,9469,9320
320,9725,9577
320,9980,9832
320,10240,10093
320,10495,10349
320,10748,10603
320,11002,10851
320,11261,11109
320,11516,11373
320,11769,11626
320,12023,11878
320,12286,12138
320,12544,12399
320,12799,12657
320,13055,12912
320,13315,13160
320,13574,13427
320,13828,13684
320,14082,13933
320,14329,14194
320,14576,14444
320,14819,14688
320,15053,14931
320,15286,15155
321,157,48
321,386,257
321,623,478
321,865,725
321,1107,962
321,1240,1193
321,1345,1439
321,1581,1667
321,1816,1950
321,2050,2145
321,2286,2376
321,2521,2614
321,2757,2849
321,2994,3092
321,3231,3328
321,3472,3564
321,3717,3809
321,3959,4056
321,4203,4299
321,4453,4551
321,4704,4804
321,4959,5060
321,5202,5298
321,5445,5539
321,5687,5779
321,5933,6024
321,6180,6278
321,6428,6528
321,6680,6779
321,6934,7036
321,7190,7290
321,7448,7548
321,7706,7805
321,7965,8070
321,8224,8333
321,8484,8586
321,8744,8846
321,9005,9110
321,9266,9369
321,9526,9630
321,9784,9890
321,10041,10147
321,10302,10420
321,10562,10672
321,10820,10928
321,11077,11188
321,11337,11450
321,11594,11706
321,11847,11964
321,12105,12217
321,12371,12483
321,12635,12745
321,12897,13008
321,13160,13272
321,13424,13540
321,13677,13791
321,13935,14052
321,14187,14303
321,14437,14548
321,14685,14796
321,14933,15051
321,15186,15302
322,78,1.84467e+19
322,325,191
322,576,436
322,831,687
322,1081,941
322,1328,1196
322,1575,1441
322,1819,1688
322,2058,1923
322,2296,2160
322,2536,2407
322,2779,2636
322,3025,2882
322,3277,3130
322,3531,3383
322,3787,3635
322,4045,3898
322,4308,4158
322,4571,4412
322,4832,4677
322,5096,4936
322,5360,5199
322,5625,5464
322,5890,5734
322,6155,5998
322,6418,6262
322,6682,6526
322,6946,6787
322,7208,7050
322,7469,7316
322,7732,7577
322,7996,7840
322,8261,8104
322,8522,8364
322,8786,8630
322,9049,8895
322,9309,9157
322,9570,9419
322,9833,9676
322,10096,9942
322,10355,10202
322,10616,10462
322,10880,10723
322,11139,10989
322,11395,11244
322,11653,11506
322,11912,11758
322,12173,12021
322,12433,12282
322,12692,12541
322,12952,12802
322,13219,13064
322,13482,13333
322,13741,13592
322,14005,13854
322,14275,14121
322,14532,14385
322,14782,14645
322,15031,14892
322,15276,15146
323,155,32
323,388,262
323,620,490
323,852,716
323,1092,951
323,1337,1191
323,1584,1435
323,1833,1685
323,2082,1936
323,2332,2186
323,2585,2441
323,2840,2689
323,3095,2947
323,3354,3199
323,3615,3461
323,3874,3713
323,4133,3974
323,4397,4235
323,4661,4499
323,4923,4761
323,5185,5024
323,5450,5292
323,5716,5559
323,5982,5822
323,6247,6083
323,6513,6353
323,6779,6622
323,7044,6889
323,7309,7150
323,7576,7416
323,7841,7679
323,8106,7947
323,8371,8216
323,8637,8474
323,8903,8742
323,9167,9009
323,9430,9274
323,9691,9540
323,9948,9795
323,10202,10053
323,10454,10305
323,10706,10557
323,10958,10809
323,11208,11064
323,11460,11303
323,11713,11569
323,11965,11817
323,12477,12068
323,12734,12326
323,12993,12586
323,13253,12843
323,13510,13097
323,13768,13361
323,14029,13612
323,14289,13872
323,14547,14128
323,14809,14393
323,15070,14647
323,15331,14913
323,,15178
324,230,78
324,494,338
324,755,602
324,1020,864
324,1284,1134
324,1547,1392
324,1809,1653
324,5761,1918
324,6010,2188
324,6268,2450
324,6607,2712
324,7012,2985
324,,3248
324,,3508
324,,3777
324,,4043
324,,4303
324,,4567
324,,4827
324,,5093
324,,5355
324,,5619
324,,5871
324,,6119
324,,6376
324,,6624
324,,6867
324,,7115
324,,7348
324,,7581
324,,7817
324,,8046
324,,8273
324,,8509
324,,8748
324,,8985
324,,9226
324,,9469
324,,9712
324,,9962
324,,10218
324,,10472
324,,10728
324,,10990
324,,11237
324,,11503
324,,11761
324,,12013
324,,12277
324,,12538
324,,12804
324,,13068
324,,13325
324,,13591
324,,13844
324,,14103
324,,14358
324,,14621
324,,14882
324,,15141
325,195,44
325,455,304
325,714,566
325,972,828
325,1233,1079
325,1492,1342
325,1748,1599
325,2005,1861
325,2264,2116
325,2518,2383
325,2765,2638
325,3016,2877
325,3259,3126
325,3497,3373
325,3734,3603
325,3971,3840
325,4210,4075
325,4451,4314
325,4697,4559
325,4948,4810
325,5200,5060
325,5453,5308
325,5706,5561
325,5966,5820
325,6229,6076
325,6491,6335
325,6757,6592
325,7024,6860
325,7289,7135
325,7554,7396
325,7823,7661
325,8092,7932
325,8358,8198
325,8627,8463
325,8897,8731
325,9167,9001
325,9437,9272
325,9707,9543
325,9973,9810
325,10242,10076
325,10509,10353
325,10774,10615
325,11040,10882
325,11304,11142
325,11565,11410
325,11828,11676
325,12089,11937
325,12349,12201
325,12607,12457
325,12868,12715
325,13127,12973
325,13384,13238
325,13641,13497
325,13897,13750
325,14158,14006
325,14415,14271
325,14671,14526
